Product Name,Current Price,Old Price,Product URL,Color,Color Hex,Thumbnail,Promotion,Basic Specs,Camera & Display,Battery & Charging,Connectivity,Design & Material
Điện thoại Nokia HMD 105 4G,640.000₫,,https://www.thegioididong.com/dtdd/nokia-hmd-105-4g,Đen,#242424,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/329676/nokia-hmd-105-4g-black-1-638614899587247695-180x125.jpg,"Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater","Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 33 MB; Thẻ nhớ: MicroSD, hỗ trợ tối đa 32 GB; Danh bạ: Hãng không công bố; Công nghệ màn hình: Hãng không công bố","Công nghệ màn hình: Hãng không công bố; Độ phân giải màn hình: QQVGA (120 x 160 Pixels); Màn hình rộng: 2.4""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1450 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: Hãng không công bố; Sạc kèm theo máy: Hãng không công bố,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 126.07 mm - Ngang 50.5 mm - Dày 13.9 mm - Nặng 88 g; Thời điểm ra mắt: 09/2024; Hãng: Nokia. Xem thông tin hãng"
Điện thoại Nokia HMD 105 4G,640.000₫,,https://www.thegioididong.com/dtdd/nokia-hmd-105-4g,Xanh mint,#33A3AF,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/329676/nokia-hmd-105-4g-xanh-1-638614900781582117-180x125.jpg,"Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater","Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 33 MB; Thẻ nhớ: MicroSD, hỗ trợ tối đa 32 GB; Danh bạ: Hãng không công bố; Công nghệ màn hình: Hãng không công bố","Công nghệ màn hình: Hãng không công bố; Độ phân giải màn hình: QQVGA (120 x 160 Pixels); Màn hình rộng: 2.4""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1450 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: Hãng không công bố; Sạc kèm theo máy: Hãng không công bố,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: 3.5 mm,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 126.07 mm - Ngang 50.5 mm - Dày 13.9 mm - Nặng 88 g; Thời điểm ra mắt: 09/2024; Hãng: Nokia. Xem thông tin hãng"
Điện thoại OPPO Find X8 5G 16GB/512GB Hồng,21.580.000₫,22.580.000₫,https://www.thegioididong.com/dtdd/oppo-find-x8-hong,Hồng,#F4E6E5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/334168/oppo-find-x8-pink-1-638730561978663558-180x125.jpg,"Tặng thêm 12 tháng bảo hành chính hãng; Phiếu mua hàng trị giá 1,000,000đ mua tablet  có giá niêm yết từ 10,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Thu cũ Đổi mới: Giảm đến 2,500,000Đ  Xem chi tiết; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo","Hệ điều hành: Android 15; Chip xử lý (CPU): MediaTek Dimensity 9400 8 nhân; Tốc độ CPU: 1 nhân 3.6 GHz, 3 nhân 3.3 GHz & 4 nhân 2.4 GHz; Chip đồ họa (GPU): ARM Immortalis G925 MC12; RAM: 16 GB","Độ phân giải camera sau: 3 camera 50 MP; Quay phim camera sau: HD 720p@60fps HD 720p@480fps HD 720p@30fps HD 720p@240fps FullHD 1080p@60fps FullHD 1080p@30fps FullHD 1080p@240fps 4K 2160p@60fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom quang học Zoom kỹ thuật số Xóa phông XPAN Tự động lấy nét (AF) Trôi nhanh thời gian (Time Lapse) Quay chậm (Slow Motion) Nhãn dán (AR Stickers) HDR Góc siêu rộng (Ultrawide) Chống rung quang học (OIS) Ban đêm (Night Mode); Độ phân giải camera trước: 32 MP; Tính năng camera trước: Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Nhãn dán (AR Stickers) Làm đẹp Chụp đêm; Công nghệ màn hình: AMOLED; Độ phân giải màn hình: 1.5K+ (1256 x 2760 Pixels); Màn hình rộng: 6.59"" - Tần số quét 120 Hz; Độ sáng tối đa: 1600 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i",Dung lượng pin: 5630 mAh; Loại pin: Li-Po; Hỗ trợ sạc tối đa: 80 W; Sạc kèm theo máy: 80 W; Công nghệ pin: Tiết kiệm pin Sạc siêu nhanh SuperVOOC Sạc không dây,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM; Wifi: Wi-Fi hotspot Wi-Fi 6 Dual-band (2.4 GHz/5 GHz); GPS: QZSS NavIC GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.4; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG NFC Hồng ngoại,"Thiết kế: Nguyên khối; Chất liệu: Khung nhôm & Mặt lưng kính cường lực; Kích thước, khối lượng: Dài 157.35 mm - Ngang 74.33 mm - Dày 7.85 mm - Nặng 193 g; Thời điểm ra mắt: 11/2024; Hãng: OPPO. Xem thông tin hãng"
Điện thoại Mobell F309 4G,750.000₫,,https://www.thegioididong.com/dtdd/mobell-f309,Vàng,#D6CEBE,"https://img.tgdd.vn/imgt/f_webp,fit_outside,quality_75,s_100x100/https://cdn.tgdd.vn/Products/Images/42/304608/mobell-f309-vang-1-1-180x125.jpg","Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Chip xử lý (CPU): Unisoc T107; Tốc độ CPU: 1.0 GHz; RAM: 48 MB; Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 36.5 MB,"Độ phân giải camera sau: 0.08 MP; Công nghệ màn hình: TFT LCD; Độ phân giải màn hình: QVGA (240 x 320 Pixels); Màn hình rộng: 2.31""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1600 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 2.5 W; Sạc kèm theo máy: 2.5 W,Mạng di động: Hỗ trợ 4G VoLTE; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Micro USB,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 125 mm - Ngang 61.5 mm - Dày 13 mm - Nặng 127.5 g; Thời điểm ra mắt: 03/2023; Hãng: Mobell. Xem thông tin hãng"
Điện thoại Mobell F309 4G,750.000₫,,https://www.thegioididong.com/dtdd/mobell-f309,Đen,#585858,"https://img.tgdd.vn/imgt/f_webp,fit_outside,quality_75,s_100x100/https://cdn.tgdd.vn/Products/Images/42/304608/mobell-f309-glr-den-1-180x125.jpg","Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Chip xử lý (CPU): Unisoc T107; Tốc độ CPU: 1.0 GHz; RAM: 48 MB; Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 36.5 MB,"Độ phân giải camera sau: 0.08 MP; Công nghệ màn hình: TFT LCD; Độ phân giải màn hình: QVGA (240 x 320 Pixels); Màn hình rộng: 2.31""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1600 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 2.5 W; Sạc kèm theo máy: 2.5 W,Mạng di động: Hỗ trợ 4G VoLTE; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Micro USB,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 125 mm - Ngang 61.5 mm - Dày 13 mm - Nặng 127.5 g; Thời điểm ra mắt: 03/2023; Hãng: Mobell. Xem thông tin hãng"
Điện thoại Mobell F309 4G,750.000₫,,https://www.thegioididong.com/dtdd/mobell-f309,Đỏ,#D22D33,"https://img.tgdd.vn/imgt/f_webp,fit_outside,quality_75,s_100x100/https://cdn.tgdd.vn/Products/Images/42/304608/mobell-f309-do-glr-1-180x125.jpg","Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Chip xử lý (CPU): Unisoc T107; Tốc độ CPU: 1.0 GHz; RAM: 48 MB; Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 36.5 MB,"Độ phân giải camera sau: 0.08 MP; Công nghệ màn hình: TFT LCD; Độ phân giải màn hình: QVGA (240 x 320 Pixels); Màn hình rộng: 2.31""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1600 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 2.5 W; Sạc kèm theo máy: 2.5 W,Mạng di động: Hỗ trợ 4G VoLTE; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Micro USB,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 125 mm - Ngang 61.5 mm - Dày 13 mm - Nặng 127.5 g; Thời điểm ra mắt: 03/2023; Hãng: Mobell. Xem thông tin hãng"
Điện thoại Mobell F309 4G,750.000₫,,https://www.thegioididong.com/dtdd/mobell-f309,Xanh Dương,#5A62B3,"https://img.tgdd.vn/imgt/f_webp,fit_outside,quality_75,s_100x100/https://cdn.tgdd.vn/Products/Images/42/304608/mobell-f309-xanh-1-1-180x125.jpg","Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0 Đồng - 0% Lãi suất kỳ hạn 1- 3 tháng. Giảm đến 50% tối đa 50,000đ khi thanh toán qua HOME PayLater; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Chip xử lý (CPU): Unisoc T107; Tốc độ CPU: 1.0 GHz; RAM: 48 MB; Dung lượng lưu trữ: 128 MB; Dung lượng còn lại (khả dụng) khoảng: 36.5 MB,"Độ phân giải camera sau: 0.08 MP; Công nghệ màn hình: TFT LCD; Độ phân giải màn hình: QVGA (240 x 320 Pixels); Màn hình rộng: 2.31""; Mặt kính cảm ứng: Không có cảm ứng",Dung lượng pin: 1600 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 2.5 W; Sạc kèm theo máy: 2.5 W,Mạng di động: Hỗ trợ 4G VoLTE; SIM: 2 Nano SIM; Bluetooth: v5.0; Cổng kết nối/sạc: Micro USB,"Thiết kế: Pin rời; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 125 mm - Ngang 61.5 mm - Dày 13 mm - Nặng 127.5 g; Thời điểm ra mắt: 03/2023; Hãng: Mobell. Xem thông tin hãng"
Điện thoại vivo Y29 8GB/128GB,6.380.000₫,,https://www.thegioididong.com/dtdd/vivo-y29-8gb-128gb,Trắng,#DFE3E9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/334226/vivo-y29-trang-1-638767043951629138-180x125.jpg,"Chọn 1 trong các khuyến mãi:; Tặng thêm 06 tháng bảo hành mở rộng; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Snapdragon 685 8 nhân; Tốc độ CPU: 4 nhân 2.8 GHz & 4 nhân 1.9 GHz; Chip đồ họa (GPU): Adreno 610; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP; Quay phim camera sau: HD 720p@30fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Siêu độ phân giải Quét tài liệu Quay video hiển thị kép Quay chậm (Slow Motion) Google Lens Chụp ảnh chuyển động Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Chụp ảnh chuyển động Chụp đêm; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: HD+ (720 x 1608 Pixels); Màn hình rộng: 6.68 "" - Tần số quét 120 Hz; Độ sáng tối đa: 1000 nits; Mặt kính cảm ứng: Kính cường lực Schott Xensation α",Dung lượng pin: 6500 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 44 W; Sạc kèm theo máy: 44 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 165.7 mm - Ngang 76.3 mm - Dày 8.28 mm (Nâu) | 8.37 mm (Trắng) - Nặng 205g (Nâu) | 208g (Trắng); Thời điểm ra mắt: 03/2025; Hãng: vivo. Xem thông tin hãng"
Điện thoại vivo Y29 8GB/128GB,6.380.000₫,,https://www.thegioididong.com/dtdd/vivo-y29-8gb-128gb,Nâu,#402F2D,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/334226/vivo-y29-nau-1-638767043563565694-180x125.jpg,"Chọn 1 trong các khuyến mãi:; Tặng thêm 06 tháng bảo hành mở rộng; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Snapdragon 685 8 nhân; Tốc độ CPU: 4 nhân 2.8 GHz & 4 nhân 1.9 GHz; Chip đồ họa (GPU): Adreno 610; RAM: 8 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP; Quay phim camera sau: HD 720p@30fps FullHD 1080p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Siêu độ phân giải Quét tài liệu Quay video hiển thị kép Quay chậm (Slow Motion) Google Lens Chụp ảnh chuyển động Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 8 MP; Tính năng camera trước: Xóa phông Video hiển thị kép Chụp ảnh chuyển động Chụp đêm; Công nghệ màn hình: IPS LCD; Độ phân giải màn hình: HD+ (720 x 1608 Pixels); Màn hình rộng: 6.68 "" - Tần số quét 120 Hz; Độ sáng tối đa: 1000 nits; Mặt kính cảm ứng: Kính cường lực Schott Xensation α",Dung lượng pin: 6500 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 44 W; Sạc kèm theo máy: 44 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 4G; SIM: 2 Nano SIM; Wifi: Wi-Fi hotspot Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.0; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: OTG,"Thiết kế: Nguyên khối; Chất liệu: Khung & Mặt lưng nhựa; Kích thước, khối lượng: Dài 165.7 mm - Ngang 76.3 mm - Dày 8.28 mm (Nâu) | 8.37 mm (Trắng) - Nặng 205g (Nâu) | 208g (Trắng); Thời điểm ra mắt: 03/2025; Hãng: vivo. Xem thông tin hãng"
Điện thoại Samsung Galaxy A26 5G 6GB/128GB,6.470.000₫,,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-6gb-128gb,Đen,#1E1E1E,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/335915/samsung-galaxy-a26-black-1-638785214285684213-180x125.jpg,"Adapter Sạc Type C PD 25W Samsung EP-T2510NW Trắng; Phiêu mua hàng mua phụ kiện, smartwatch 50,000đ cho đơn hàng từ 250,000đ; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Exynos 1380 8 nhân; Tốc độ CPU: 4 nhân 2.4 GHz & 4 nhân 2 GHz; Chip đồ họa (GPU): Mali-G68; RAM: 6 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP; Quay phim camera sau: HD 720p@480fps HD 720p@240fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay chậm (Slow Motion) Làm đẹp Chụp một chạm Chống rung quang học (OIS) Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 13 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: Super AMOLED; Độ phân giải màn hình: Full HD+ (1080 x 2340 Pixels); Màn hình rộng: 6.7"" - Tần số quét 120 Hz; Độ sáng tối đa: 800 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass Victus+",Dung lượng pin: 5000 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 25 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Wi-Fi Direct Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.3; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: NFC,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng kính; Kích thước, khối lượng: Dài 164 mm - Ngang 77.5 mm - Dày 7.7 mm - Nặng 200 g; Thời điểm ra mắt: 04/2025; Hãng: Samsung. Xem thông tin hãng"
Điện thoại Samsung Galaxy A26 5G 6GB/128GB,6.470.000₫,,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-6gb-128gb,Xanh lá,#B9E5DB,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/335915/samsung-galaxy-a26-green-1-638785214902613222-180x125.jpg,"Adapter Sạc Type C PD 25W Samsung EP-T2510NW Trắng; Phiêu mua hàng mua phụ kiện, smartwatch 50,000đ cho đơn hàng từ 250,000đ; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Exynos 1380 8 nhân; Tốc độ CPU: 4 nhân 2.4 GHz & 4 nhân 2 GHz; Chip đồ họa (GPU): Mali-G68; RAM: 6 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP; Quay phim camera sau: HD 720p@480fps HD 720p@240fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay chậm (Slow Motion) Làm đẹp Chụp một chạm Chống rung quang học (OIS) Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 13 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: Super AMOLED; Độ phân giải màn hình: Full HD+ (1080 x 2340 Pixels); Màn hình rộng: 6.7"" - Tần số quét 120 Hz; Độ sáng tối đa: 800 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass Victus+",Dung lượng pin: 5000 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 25 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Wi-Fi Direct Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.3; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: NFC,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng kính; Kích thước, khối lượng: Dài 164 mm - Ngang 77.5 mm - Dày 7.7 mm - Nặng 200 g; Thời điểm ra mắt: 04/2025; Hãng: Samsung. Xem thông tin hãng"
Điện thoại Samsung Galaxy A26 5G 6GB/128GB,6.470.000₫,,https://www.thegioididong.com/dtdd/samsung-galaxy-a26-6gb-128gb,Hồng,#FFB6A7,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/335915/samsung-galaxy-a26-pink-1-638821416435960386-180x125.jpg,"Adapter Sạc Type C PD 25W Samsung EP-T2510NW Trắng; Phiêu mua hàng mua phụ kiện, smartwatch 50,000đ cho đơn hàng từ 250,000đ; Phiếu mua hàng trị giá 700,000đ mua tablet  có giá niêm yết từ 5,000,000đ; Phiếu mua hàng máy lạnh trị giá 300.000đ; Phiếu mua hàng máy lọc nước trị giá 300.000đ; Phiếu mua hàng áp dụng mua tất cả sim có gói Mobi, Itel, Local, Vina ,VNMB và 2 gói cước  của Viettel trị giá 50,000đ.; Trả chậm 0% lãi suất. Đặc biệt giảm đến 10% tối đa 5 triệu khi thanh toán qua Kredivo",Hệ điều hành: Android 15; Chip xử lý (CPU): Exynos 1380 8 nhân; Tốc độ CPU: 4 nhân 2.4 GHz & 4 nhân 2 GHz; Chip đồ họa (GPU): Mali-G68; RAM: 6 GB,"Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP; Quay phim camera sau: HD 720p@480fps HD 720p@240fps 4K 2160p@30fps; Đèn Flash camera sau: Có; Tính năng camera sau: Zoom kỹ thuật số Xóa phông Trôi nhanh thời gian (Time Lapse) Toàn cảnh (Panorama) Quay chậm (Slow Motion) Làm đẹp Chụp một chạm Chống rung quang học (OIS) Chuyên nghiệp (Pro) Ban đêm (Night Mode); Độ phân giải camera trước: 13 MP; Tính năng camera trước: Xóa phông Làm đẹp; Công nghệ màn hình: Super AMOLED; Độ phân giải màn hình: Full HD+ (1080 x 2340 Pixels); Màn hình rộng: 6.7"" - Tần số quét 120 Hz; Độ sáng tối đa: 800 nits; Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass Victus+",Dung lượng pin: 5000 mAh; Loại pin: Li-Ion; Hỗ trợ sạc tối đa: 25 W; Công nghệ pin: Tiết kiệm pin Sạc pin nhanh,Mạng di động: Hỗ trợ 5G; SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ); Wifi: Wi-Fi hotspot Wi-Fi Direct Wi-Fi 5 Dual-band (2.4 GHz/5 GHz); GPS: QZSS GPS GLONASS GALILEO BEIDOU; Bluetooth: v5.3; Cổng kết nối/sạc: Type-C; Jack tai nghe: Type-C; Kết nối khác: NFC,"Thiết kế: Nguyên khối; Chất liệu: Khung nhựa & Mặt lưng kính; Kích thước, khối lượng: Dài 164 mm - Ngang 77.5 mm - Dày 7.7 mm - Nặng 200 g; Thời điểm ra mắt: 04/2025; Hãng: Samsung. Xem thông tin hãng"
